time,msg,oid,tid,fid,side,price,qty
345,ackn,3274, , , , , 
345,add, ,5, ,sell,5161,50
345,ackn,3275, , , , , 
345,add, ,6, ,buy,5026,13
345,ackn,3276, , , , , 
345,add, ,7, ,buy,4960,18
345,ackn,3277, , , , , 
345,add, ,8, ,sell,5029,12
345,ackn,3278, , , , , 
345,add, ,9, ,sell,5076,15
345,ackn,3279, , , , , 
346,add, ,0, ,buy,5010,11
346,ackn,3280, , , , , 
346,add, ,1, ,sell,5123,4
346,ackn,3281, , , , , 
346,add, ,2, ,sell,5065,52
346,ackn,3282, , , , , 
346,add, ,3, ,buy,4966,4
346,ackn,3283, , , , , 
346,add, ,4, ,buy,4993,36
346,ackn,3284, , , , , 
346,add, ,5, ,sell,5035,20
346,ackn,3285, , , , , 
346,add, ,6, ,buy,5003,14
346,ackn,3286, , , , , 
346,add, ,7, ,sell,5032,49
346,ackn,3287, , , , , 
346,cancel,3010, , , , ,0
346,add, ,9, ,buy,4988,11
346,ackn,3288, , , , , 
347,add, ,0, ,buy,5021,17
347,ackn,3289, , , , , 
347,add, ,1, ,buy,5027,83
347,ackn,3290, , , , , 
347,fill,623, ,1328, , ,7
347,fill,692, ,1329, , ,27
347,fill,800, ,1330, , ,8
347,fill,1253, ,1331, , ,10
347,fill,1269, ,1332, , ,31
347,fill,3290, ,1333, , ,83
347,add, ,2, ,sell,5029,37
347,ackn,3291, , , , , 
347,add, ,3, ,buy,5008,9
347,ackn,3292, , , , , 
347,add, ,4, ,sell,5030,70
347,ackn,3293, , , , , 
347,add, ,5, ,sell,5035,49
347,ackn,3294, , , , , 
347,add, ,6, ,buy,4982,8
347,ackn,3295, , , , , 
347,add, ,7, ,buy,5005,73
347,ackn,3296, , , , , 
347,add, ,8, ,buy,4996,6
347,ackn,3297, , , , , 
347,add, ,9, ,buy,4975,4
347,ackn,3298, , , , , 
348,add, ,0, ,sell,5057,3
348,ackn,3299, , , , , 
348,add, ,1, ,buy,5014,3
348,ackn,3300, , , , , 
348,add, ,2, ,sell,5047,34
348,ackn,3301, , , , , 
348,add, ,3, ,sell,5053,49
348,ackn,3302, , , , , 
348,add, ,4, ,buy,4965,6
348,ackn,3303, , , , , 
348,add, ,5, ,sell,5107,9
348,ackn,3304, , , , , 
348,add, ,6, ,buy,4998,3
348,ackn,3305, , , , , 
348,add, ,7, ,buy,5016,33
348,ackn,3306, , , , , 
348,add, ,8, ,sell,5094,21
348,ackn,3307, , , , , 
348,add, ,9, ,sell,5088,6
348,ackn,3308, , , , , 
349,add, ,0, ,sell,5112,46
349,ackn,3309, , , , , 
349,add, ,1, ,buy,5005,21
349,ackn,3310, , , , , 
349,add, ,2, ,sell,5087,17
349,ackn,3311, , , , , 
349,add, ,3, ,sell,5058,10
349,ackn,3312, , , , , 
349,add, ,4, ,sell,5058,2
349,ackn,3313, , , , , 
349,add, ,5, ,buy,4970,7
349,ackn,3314, , , , , 
349,add, ,6, ,buy,4956,30
349,ackn,3315, , , , , 
349,add, ,7, ,buy,5013,29
349,ackn,3316, , , , , 
349,add, ,8, ,buy,4982,27
349,ackn,3317, , , , , 
349,add, ,9, ,buy,4994,5
349,ackn,3318, , , , , 
350,add, ,0, ,sell,5045,10
350,ackn,3319, , , , , 
350,add, ,1, ,sell,5046,6
350,ackn,3320, , , , , 
350,add, ,2, ,buy,5022,65
350,ackn,3321, , , , , 
350,add, ,3, ,buy,5031,55
350,ackn,3322, , , , , 
350,fill,1269, ,1334, , ,1
350,fill,1405, ,1335, , ,2
350,fill,1529, ,1336, , ,11
350,fill,1593, ,1337, , ,9
350,fill,1653, ,1338, , ,21
350,fill,1804, ,1339, , ,4
350,fill,1900, ,1340, , ,7
350,fill,3322, ,1341, , ,55
350,add, ,4, ,buy,5032,59
350,ackn,3323, , , , , 
350,fill,1900, ,1342, , ,45
350,fill,2010, ,1343, , ,13
350,fill,2151, ,1344, , ,1
350,fill,3323, ,1345, , ,59
350,add, ,5, ,sell,5097,13
350,ackn,3324, , , , , 
350,add, ,6, ,buy,4994,87
350,ackn,3325, , , , , 
350,add, ,7, ,buy,5018,70
350,ackn,3326, , , , , 
350,add, ,8, ,buy,4975,27
350,ackn,3327, , , , , 
350,add, ,9, ,sell,5103,17
350,ackn,3328, , , , , 
351,add, ,0, ,buy,5021,69
351,ackn,3329, , , , , 
351,add, ,1, ,sell,5129,31
351,ackn,3330, , , , , 
351,add, ,2, ,buy,5018,8
351,ackn,3331, , , , , 
351,add, ,3, ,buy,4979,56
351,ackn,3332, , , , , 
351,add, ,4, ,buy,5030,6
351,ackn,3333, , , , , 
351,fill,2151, ,1346, , ,6
351,fill,3333, ,1347, , ,6
351,add, ,5, ,buy,5008,1
351,ackn,3334, , , , , 
351,add, ,6, ,sell,5071,12
351,ackn,3335, , , , , 
351,add, ,7, ,buy,5028,10
351,ackn,3336, , , , , 
351,fill,2151, ,1348, , ,10
351,fill,3336, ,1349, , ,10
351,add, ,8, ,sell,5060,11
351,ackn,3337, , , , , 
351,add, ,9, ,buy,5032,23
351,ackn,3338, , , , , 
351,fill,2151, ,1350, , ,23
351,fill,3338, ,1351, , ,23
352,add, ,0, ,sell,5046,17
352,ackn,3339, , , , , 
352,add, ,1, ,buy,4965,43
352,ackn,3340, , , , , 
352,add, ,2, ,sell,5056,7
352,ackn,3341, , , , , 
352,add, ,3, ,sell,5111,8
352,ackn,3342, , , , , 
352,add, ,4, ,sell,5039,32
352,ackn,3343, , , , , 
352,cancel,1650, , , , ,0
352,add, ,6, ,sell,5085,6
352,ackn,3344, , , , , 
352,add, ,7, ,sell,5072,15
352,ackn,3345, , , , , 
352,add, ,8, ,buy,4962,20
352,ackn,3346, , , , , 
352,add, ,9, ,sell,5080,41
352,ackn,3347, , , , , 
353,add, ,0, ,buy,5027,8
353,ackn,3348, , , , , 
353,fill,2151, ,1352, , ,8
353,fill,3348, ,1353, , ,8
353,add, ,1, ,buy,4924,9
353,ackn,3349, , , , , 
353,add, ,2, ,buy,5005,53
353,ackn,3350, , , , , 
353,add, ,3, ,sell,5049,84
353,ackn,3351, , , , , 
353,add, ,4, ,buy,4963,14
353,ackn,3352, , , , , 
353,add, ,5, ,sell,5055,38
353,ackn,3353, , , , , 
353,add, ,6, ,buy,5030,9
353,ackn,3354, , , , , 
353,fill,2151, ,1354, , ,9
353,fill,3354, ,1355, , ,9
353,add, ,7, ,buy,5034,17
353,ackn,3355, , , , , 
353,fill,2151, ,1356, , ,17
353,fill,3355, ,1357, , ,17
353,add, ,8, ,buy,4999,2
353,ackn,3356, , , , , 
353,add, ,9, ,buy,5020,26
353,ackn,3357, , , , , 
354,add, ,0, ,sell,5122,3
354,ackn,3358, , , , , 
354,add, ,1, ,sell,5034,14
354,ackn,3359, , , , , 
354,add, ,2, ,sell,5111,2
354,ackn,3360, , , , , 
354,add, ,3, ,buy,4842,1
354,ackn,3361, , , , , 
354,add, ,4, ,buy,5020,10
354,ackn,3362, , , , , 
354,add, ,5, ,sell,5055,10
354,ackn,3363, , , , , 
354,add, ,6, ,buy,4971,5
354,ackn,3364, , , , , 
354,add, ,7, ,buy,5031,9
354,ackn,3365, , , , , 
354,fill,2151, ,1358, , ,9
354,fill,3365, ,1359, , ,9
354,add, ,8, ,sell,5050,39
354,ackn,3366, , , , , 
354,add, ,9, ,sell,5067,33
354,ackn,3367, , , , , 
355,add, ,0, ,buy,4969,46
355,ackn,3368, , , , , 
355,add, ,1, ,buy,5011,4
355,ackn,3369, , , , , 
355,add, ,2, ,buy,5012,82
355,ackn,3370, , , , , 
355,add, ,3, ,sell,5050,36
355,ackn,3371, , , , , 
355,add, ,4, ,buy,4992,9
355,ackn,3372, , , , , 
355,add, ,5, ,buy,5031,59
355,ackn,3373, , , , , 
355,fill,2151, ,1360, , ,7
355,fill,2209, ,1361, , ,35
355,fill,2430, ,1362, , ,17
355,fill,3373, ,1363, , ,59
355,add, ,6, ,buy,5016,27
355,ackn,3374, , , , , 
355,add, ,7, ,sell,5103,46
355,ackn,3375, , , , , 
355,cancel,217, , , , ,1
355,add, ,9, ,buy,5006,19
355,ackn,3376, , , , , 
356,cancel,174, , , , ,0
356,cancel,2253, , , , ,8
356,add, ,2, ,sell,5050,15
356,ackn,3377, , , , , 
356,add, ,3, ,sell,5066,52
356,ackn,3378, , , , , 
356,add, ,4, ,sell,5034,25
356,ackn,3379, , , , , 
356,add, ,5, ,sell,5043,29
356,ackn,3380, , , , , 
356,add, ,6, ,sell,5032,6
356,ackn,3381, , , , , 
356,add, ,7, ,buy,5005,64
356,ackn,3382, , , , , 
356,add, ,8, ,buy,5017,40
356,ackn,3383, , , , , 
356,add, ,9, ,buy,5022,9
356,ackn,3384, , , , , 
357,add, ,0, ,buy,4990,6
357,ackn,3385, , , , , 
357,add, ,1, ,buy,5008,10
357,ackn,3386, , , , , 
357,cancel,3243, , , , ,0
357,add, ,3, ,buy,4991,49
357,ackn,3387, , , , , 
357,add, ,4, ,buy,5018,25
357,ackn,3388, , , , , 
357,add, ,5, ,sell,5052,2
357,ackn,3389, , , , , 
357,add, ,6, ,sell,5036,1
357,ackn,3390, , , , , 
357,add, ,7, ,sell,5029,8
357,ackn,3391, , , , , 
357,add, ,8, ,buy,4949,10
357,ackn,3392, , , , , 
357,add, ,9, ,sell,5039,10
357,ackn,3393, , , , , 
358,add, ,0, ,buy,4968,39
358,ackn,3394, , , , , 
358,add, ,1, ,buy,5004,23
358,ackn,3395, , , , , 
358,add, ,2, ,sell,5071,39
358,ackn,3396, , , , , 
358,add, ,3, ,sell,5053,2
358,ackn,3397, , , , , 
358,add, ,4, ,sell,5038,2
358,ackn,3398, , , , , 
358,add, ,5, ,buy,4974,43
358,ackn,3399, , , , , 
358,add, ,6, ,sell,5041,48
358,ackn,3400, , , , , 
358,add, ,7, ,sell,5047,9
358,ackn,3401, , , , , 
358,add, ,8, ,buy,5022,76
358,ackn,3402, , , , , 
358,add, ,9, ,sell,5111,11
358,ackn,3403, , , , , 
359,add, ,0, ,buy,5026,39
359,ackn,3404, , , , , 
359,add, ,1, ,buy,4958,51
359,ackn,3405, , , , , 
359,add, ,2, ,sell,5118,68
359,ackn,3406, , , , , 
359,add, ,3, ,buy,5027,11
359,ackn,3407, , , , , 
359,fill,2430, ,1364, , ,6
359,fill,3407, ,1365, , ,6
359,add, ,4, ,buy,5007,10
359,ackn,3408, , , , , 
359,add, ,5, ,sell,5114,40
359,ackn,3409, , , , , 
359,add, ,6, ,buy,4892,37
359,ackn,3410, , , , , 
359,add, ,7, ,sell,5067,8
359,ackn,3411, , , , , 
359,add, ,8, ,buy,5027,3
359,ackn,3412, , , , , 
359,add, ,9, ,buy,5022,22
359,ackn,3413, , , , , 
360,add, ,0, ,buy,5016,27
360,ackn,3414, , , , , 
360,add, ,1, ,sell,5057,4
360,ackn,3415, , , , , 
360,add, ,2, ,sell,5090,18
360,ackn,3416, , , , , 
360,add, ,3, ,sell,5117,5
360,ackn,3417, , , , , 
360,add, ,4, ,sell,5096,22
360,ackn,3418, , , , , 
360,add, ,5, ,buy,4968,16
360,ackn,3419, , , , , 
360,add, ,6, ,sell,5027,8
360,ackn,3420, , , , , 
360,fill,3407, ,1366, , ,5
360,fill,3412, ,1367, , ,3
360,fill,3420, ,1368, , ,8
360,cancel,809, , , , ,0
360,add, ,8, ,buy,5026,6
360,ackn,3421, , , , , 
360,add, ,9, ,sell,5042,18
360,ackn,3422, , , , , 
361,add, ,0, ,buy,5003,16
361,ackn,3423, , , , , 
361,cancel,399, , , , ,56
361,add, ,2, ,sell,5031,32
361,ackn,3424, , , , , 
361,cancel,2612, , , , ,21
361,add, ,4, ,buy,5003,79
361,ackn,3425, , , , , 
361,add, ,5, ,sell,5040,1
361,ackn,3426, , , , , 
361,add, ,6, ,buy,5002,17
361,ackn,3427, , , , , 
361,add, ,7, ,buy,5010,18
361,ackn,3428, , , , , 
361,add, ,8, ,buy,4985,29
361,ackn,3429, , , , , 
361,add, ,9, ,sell,5034,10
361,ackn,3430, , , , , 
362,add, ,0, ,buy,4973,24
362,ackn,3431, , , , , 
362,add, ,1, ,sell,5052,20
362,ackn,3432, , , , , 
362,add, ,2, ,buy,4977,70
362,ackn,3433, , , , , 
362,add, ,3, ,sell,5051,3
362,ackn,3434, , , , , 
362,add, ,4, ,buy,5013,87
362,ackn,3435, , , , , 
362,add, ,5, ,buy,4972,31
362,ackn,3436, , , , , 
362,add, ,6, ,sell,5057,61
362,ackn,3437, , , , , 
362,add, ,7, ,buy,5009,9
362,ackn,3438, , , , , 
362,add, ,8, ,buy,5009,29
362,ackn,3439, , , , , 
362,add, ,9, ,sell,5037,10
362,ackn,3440, , , , , 
363,add, ,0, ,buy,4910,38
363,ackn,3441, , , , , 
363,add, ,1, ,buy,4841,27
363,ackn,3442, , , , , 
363,add, ,2, ,sell,5058,28
363,ackn,3443, , , , , 
363,add, ,3, ,sell,5023,24
363,ackn,3444, , , , , 
363,fill,3239, ,1369, , ,24
363,fill,3444, ,1370, , ,24
363,add, ,4, ,sell,5020,12
363,ackn,3445, , , , , 
363,fill,3276, ,1371, , ,12
363,fill,3445, ,1372, , ,12
363,add, ,5, ,sell,5049,27
363,ackn,3446, , , , , 
363,add, ,6, ,sell,5133,1
363,ackn,3447, , , , , 
363,add, ,7, ,sell,5040,1
363,ackn,3448, , , , , 
363,add, ,8, ,sell,5051,53
363,ackn,3449, , , , , 
363,add, ,9, ,sell,5025,62
363,ackn,3450, , , , , 
363,fill,3276, ,1373, , ,1
363,fill,3404, ,1374, , ,39
363,fill,3421, ,1375, , ,6
363,fill,3131, ,1376, , ,16
363,fill,3450, ,1377, , ,62
364,add, ,0, ,sell,5148,10
364,ackn,3451, , , , , 
364,add, ,1, ,buy,4979,29
364,ackn,3452, , , , , 
364,add, ,2, ,sell,5062,18
364,ackn,3453, , , , , 
364,add, ,3, ,sell,5027,38
364,ackn,3454, , , , , 
364,add, ,4, ,buy,4988,42
364,ackn,3455, , , , , 
364,add, ,5, ,sell,5065,47
364,ackn,3456, , , , , 
364,add, ,6, ,buy,4967,89
364,ackn,3457, , , , , 
364,add, ,7, ,sell,5045,68
364,ackn,3458, , , , , 
364,add, ,8, ,buy,5013,74
364,ackn,3459, , , , , 
364,add, ,9, ,buy,4925,10
364,ackn,3460, , , , , 
365,add, ,0, ,buy,5009,23
365,ackn,3461, , , , , 
365,add, ,1, ,sell,5030,20
365,ackn,3462, , , , , 
365,add, ,2, ,buy,5007,78
365,ackn,3463, , , , , 
365,add, ,3, ,sell,5103,42
365,ackn,3464, , , , , 
365,add, ,4, ,buy,4993,34
365,ackn,3465, , , , , 
365,add, ,5, ,buy,4992,14
365,ackn,3466, , , , , 
365,add, ,6, ,buy,4988,9
365,ackn,3467, , , , , 
365,add, ,7, ,buy,5008,27
365,ackn,3468, , , , , 
365,add, ,8, ,buy,5002,82
365,ackn,3469, , , , , 
365,add, ,9, ,buy,4982,12
365,ackn,3470, , , , , 
366,add, ,0, ,buy,4993,28
366,ackn,3471, , , , , 
366,add, ,1, ,sell,5045,13
366,ackn,3472, , , , , 
366,add, ,2, ,buy,4972,71
366,ackn,3473, , , , , 
366,add, ,3, ,buy,4981,67
366,ackn,3474, , , , , 
366,add, ,4, ,sell,5057,13
366,ackn,3475, , , , , 
366,add, ,5, ,sell,5072,10
366,ackn,3476, , , , , 
366,add, ,6, ,buy,5014,50
366,ackn,3477, , , , , 
366,add, ,7, ,buy,4938,13
366,ackn,3478, , , , , 
366,add, ,8, ,sell,5128,75
366,ackn,3479, , , , , 
366,add, ,9, ,sell,5055,1
366,ackn,3480, , , , , 
367,add, ,0, ,buy,4984,29
367,ackn,3481, , , , , 
367,add, ,1, ,sell,5070,11
367,ackn,3482, , , , , 
367,add, ,2, ,sell,5045,21
367,ackn,3483, , , , , 
367,add, ,3, ,sell,5053,38
367,ackn,3484, , , , , 
367,add, ,4, ,sell,5033,10
367,ackn,3485, , , , , 
367,add, ,5, ,buy,5010,3
367,ackn,3486, , , , , 
367,add, ,6, ,sell,5018,81
367,ackn,3487, , , , , 
367,fill,3131, ,1378, , ,46
367,fill,3136, ,1379, , ,35
367,fill,3487, ,1380, , ,81
367,add, ,7, ,sell,5046,7
367,ackn,3488, , , , , 
367,add, ,8, ,sell,5022,48
367,ackn,3489, , , , , 
367,fill,3136, ,1381, , ,8
367,fill,3001, ,1382, , ,20
367,fill,3006, ,1383, , ,3
367,fill,3083, ,1384, , ,6
367,fill,3321, ,1385, , ,11
367,fill,3489, ,1386, , ,48
367,add, ,9, ,buy,4975,28
367,ackn,3490, , , , , 
368,add, ,0, ,buy,5008,28
368,ackn,3491, , , , , 
368,add, ,1, ,buy,4969,26
368,ackn,3492, , , , , 
368,add, ,2, ,sell,5049,10
368,ackn,3493, , , , , 
368,add, ,3, ,buy,5007,17
368,ackn,3494, , , , , 
368,add, ,4, ,sell,5024,2
368,ackn,3495, , , , , 
368,add, ,5, ,sell,5029,56
368,ackn,3496, , , , , 
368,cancel,3325, , , , ,44
368,add, ,7, ,buy,4990,58
368,ackn,3497, , , , , 
368,add, ,8, ,buy,4873,71
368,ackn,3498, , , , , 
368,add, ,9, ,sell,5020,21
368,ackn,3499, , , , , 
368,fill,3321, ,1387, , ,21
368,fill,3499, ,1388, , ,21
369,add, ,0, ,buy,4973,10
369,ackn,3500, , , , , 
369,add, ,1, ,sell,5038,53
369,ackn,3501, , , , , 
369,add, ,2, ,buy,4889,23
369,ackn,3502, , , , , 
369,add, ,3, ,sell,5060,65
369,ackn,3503, , , , , 
369,add, ,4, ,buy,5003,41
369,ackn,3504, , , , , 
369,add, ,5, ,buy,4990,28
369,ackn,3505, , , , , 
369,add, ,6, ,buy,5011,16
369,ackn,3506, , , , , 
369,add, ,7, ,sell,5053,45
369,ackn,3507, , , , , 
369,cancel,589, , , , ,0
369,add, ,9, ,buy,4979,4
369,ackn,3508, , , , , 
370,add, ,0, ,buy,4999,2
370,ackn,3509, , , , , 
370,add, ,1, ,sell,5032,16
370,ackn,3510, , , , , 
370,add, ,2, ,sell,5056,51
370,ackn,3511, , , , , 
370,add, ,3, ,sell,5044,29
370,ackn,3512, , , , , 
370,cancel,1298, , , , ,0
370,add, ,5, ,sell,5063,40
370,ackn,3513, , , , , 
370,add, ,6, ,buy,4990,5
370,ackn,3514, , , , , 
370,add, ,7, ,buy,5006,7
370,ackn,3515, , , , , 
370,add, ,8, ,buy,5012,28
370,ackn,3516, , , , , 
370,add, ,9, ,sell,5026,11
370,ackn,3517, , , , , 
371,add, ,0, ,sell,5021,18
371,ackn,3518, , , , , 
371,fill,3321, ,1389, , ,18
371,fill,3518, ,1390, , ,18
371,add, ,1, ,sell,5022,60
371,ackn,3519, , , , , 
371,fill,3321, ,1391, , ,15
371,fill,3384, ,1392, , ,9
371,fill,3402, ,1393, , ,36
371,fill,3519, ,1394, , ,60
371,add, ,2, ,sell,5045,13
371,ackn,3520, , , , , 
371,add, ,3, ,sell,5047,5
371,ackn,3521, , , , , 
371,add, ,4, ,buy,5008,11
371,ackn,3522, , , , , 
371,add, ,5, ,buy,4840,13
371,ackn,3523, , , , , 
371,add, ,6, ,sell,5111,11
371,ackn,3524, , , , , 
371,add, ,7, ,buy,4968,2
371,ackn,3525, , , , , 
371,cancel,2278, , , , ,0
371,add, ,9, ,buy,4965,4
371,ackn,3526, , , , , 
372,add, ,0, ,sell,5152,55
372,ackn,3527, , , , , 
372,add, ,1, ,sell,5089,7
372,ackn,3528, , , , , 
372,add, ,2, ,sell,5021,8
372,ackn,3529, , , , , 
372,fill,3402, ,1395, , ,8
372,fill,3529, ,1396, , ,8
372,add, ,3, ,sell,5051,7
372,ackn,3530, , , , , 
372,add, ,4, ,buy,5018,17
372,ackn,3531, , , , , 
372,add, ,5, ,buy,4997,16
372,ackn,3532, , , , , 
372,add, ,6, ,buy,4999,42
372,ackn,3533, , , , , 
372,add, ,7, ,buy,4996,26
372,ackn,3534, , , , , 
372,add, ,8, ,sell,5065,33
372,ackn,3535, , , , , 
372,add, ,9, ,buy,4921,24
372,ackn,3536, , , , , 
373,add, ,0, ,buy,5007,12
373,ackn,3537, , , , , 
373,add, ,1, ,buy,4904,45
373,ackn,3538, , , , , 
373,add, ,2, ,buy,4991,7
373,ackn,3539, , , , , 
373,add, ,3, ,buy,4866,2
373,ackn,3540, , , , , 
373,add, ,4, ,sell,5099,18
373,ackn,3541, , , , , 
373,add, ,5, ,sell,5121,19
373,ackn,3542, , , , , 
373,add, ,6, ,buy,5011,4
373,ackn,3543, , , , , 
373,cancel,2530, , , , ,0
373,cancel,1130, , , , ,0
373,add, ,9, ,buy,5010,7
373,ackn,3544, , , , , 
374,add, ,0, ,sell,5084,27
374,ackn,3545, , , , , 
374,add, ,1, ,sell,5037,19
374,ackn,3546, , , , , 
374,add, ,2, ,sell,5054,5
374,ackn,3547, , , , , 
374,add, ,3, ,buy,4984,30
374,ackn,3548, , , , , 
374,add, ,4, ,sell,5051,27
374,ackn,3549, , , , , 
374,add, ,5, ,buy,4929,90
374,ackn,3550, , , , , 
374,cancel,2331, , , , ,0
374,add, ,7, ,buy,4982,25
374,ackn,3551, , , , , 
374,add, ,8, ,sell,5067,6
374,ackn,3552, , , , , 
374,add, ,9, ,buy,4994,10
374,ackn,3553, , , , , 
375,cancel,1046, , , , ,1
375,add, ,1, ,buy,4987,4
375,ackn,3554, , , , , 
375,add, ,2, ,buy,4945,1
375,ackn,3555, , , , , 
375,add, ,3, ,buy,5004,40
375,ackn,3556, , , , , 
375,add, ,4, ,sell,5093,11
375,ackn,3557, , , , , 
375,add, ,5, ,buy,5015,25
375,ackn,3558, , , , , 
375,add, ,6, ,buy,4934,12
375,ackn,3559, , , , , 
375,add, ,7, ,buy,4986,53
375,ackn,3560, , , , , 
375,add, ,8, ,sell,5069,5
375,ackn,3561, , , , , 
375,add, ,9, ,buy,4960,69
375,ackn,3562, , , , , 
376,add, ,0, ,buy,4968,30
376,ackn,3563, , , , , 
376,cancel,1646, , , , ,0
376,add, ,2, ,sell,5049,7
376,ackn,3564, , , , , 
376,add, ,3, ,sell,5017,53
376,ackn,3565, , , , , 
376,fill,3402, ,1397, , ,32
376,fill,3413, ,1398, , ,21
376,fill,3565, ,1399, , ,53
376,add, ,4, ,sell,5019,52
376,ackn,3566, , , , , 
376,fill,3413, ,1400, , ,1
376,fill,2939, ,1401, , ,26
376,fill,3289, ,1402, , ,17
376,fill,3329, ,1403, , ,8
376,fill,3566, ,1404, , ,52
376,add, ,5, ,sell,5029,10
376,ackn,3567, , , , , 
376,add, ,6, ,sell,5075,7
376,ackn,3568, , , , , 
376,add, ,7, ,buy,5010,13
376,ackn,3569, , , , , 
376,add, ,8, ,buy,4980,15
376,ackn,3570, , , , , 
376,add, ,9, ,sell,5050,30
376,ackn,3571, , , , , 
377,add, ,0, ,buy,5000,34
377,ackn,3572, , , , , 
377,add, ,1, ,buy,4945,17
377,ackn,3573, , , , , 
377,add, ,2, ,sell,5089,9
377,ackn,3574, , , , , 
377,cancel,2283, , , , ,0
377,add, ,4, ,buy,4962,6
377,ackn,3575, , , , , 
377,add, ,5, ,buy,4988,12
377,ackn,3576, , , , , 
377,add, ,6, ,buy,4990,80
377,ackn,3577, , , , , 
377,add, ,7, ,buy,5004,51
377,ackn,3578, , , , , 
377,add, ,8, ,buy,4982,12
377,ackn,3579, , , , , 
377,add, ,9, ,sell,5079,10
377,ackn,3580, , , , , 
378,add, ,0, ,buy,4988,11
378,ackn,3581, , , , , 
378,add, ,1, ,sell,5046,47
378,ackn,3582, , , , , 
378,add, ,2, ,buy,4901,17
378,ackn,3583, , , , , 
378,add, ,3, ,sell,5028,10
378,ackn,3584, , , , , 
378,add, ,4, ,buy,5003,2
378,ackn,3585, , , , , 
378,cancel,403, , , , ,29
378,add, ,6, ,buy,4995,43
378,ackn,3586, , , , , 
378,add, ,7, ,sell,5049,39
378,ackn,3587, , , , , 
378,add, ,8, ,buy,5002,17
378,ackn,3588, , , , , 
378,add, ,9, ,sell,5021,44
378,ackn,3589, , , , , 
378,fill,3329, ,1405, , ,44
378,fill,3589, ,1406, , ,44
379,add, ,0, ,sell,5042,3
379,ackn,3590, , , , , 
379,add, ,1, ,sell,5041,8
379,ackn,3591, , , , , 
379,add, ,2, ,sell,5045,22
379,ackn,3592, , , , , 
379,add, ,3, ,buy,4992,13
379,ackn,3593, , , , , 
379,add, ,4, ,buy,4933,34
379,ackn,3594, , , , , 
379,add, ,5, ,buy,5014,47
379,ackn,3595, , , , , 
379,add, ,6, ,sell,5053,25
379,ackn,3596, , , , , 
379,add, ,7, ,sell,5027,1
379,ackn,3597, , , , , 
379,add, ,8, ,buy,4984,29
379,ackn,3598, , , , , 
379,add, ,9, ,buy,5005,59
379,ackn,3599, , , , , 
380,add, ,0, ,buy,4920,18
380,ackn,3600, , , , , 
380,add, ,1, ,buy,4986,20
380,ackn,3601, , , , , 
380,cancel,2882, , , , ,8
380,add, ,3, ,buy,4933,7
380,ackn,3602, , , , , 
380,add, ,4, ,buy,4964,70
380,ackn,3603, , , , , 
380,add, ,5, ,buy,5000,80
380,ackn,3604, , , , , 
380,add, ,6, ,sell,5019,24
380,ackn,3605, , , , , 
380,fill,3329, ,1407, , ,17
380,fill,2887, ,1408, , ,7
380,fill,3605, ,1409, , ,24
380,add, ,7, ,sell,5014,7
380,ackn,3606, , , , , 
380,fill,2887, ,1410, , ,7
380,fill,3606, ,1411, , ,7
380,add, ,8, ,sell,5024,26
380,ackn,3607, , , , , 
380,add, ,9, ,buy,4997,11
380,ackn,3608, , , , , 
381,add, ,0, ,buy,4971,10
381,ackn,3609, , , , , 
381,add, ,1, ,buy,5002,80
381,ackn,3610, , , , , 
381,add, ,2, ,sell,5023,7
381,ackn,3611, , , , , 
381,add, ,3, ,sell,5048,6
381,ackn,3612, , , , , 
381,add, ,4, ,sell,5022,20
381,ackn,3613, , , , , 
381,add, ,5, ,sell,5055,13
381,ackn,3614, , , , , 
381,add, ,6, ,buy,4996,38
381,ackn,3615, , , , , 
381,add, ,7, ,buy,4997,19
381,ackn,3616, , , , , 
381,add, ,8, ,buy,4993,27
381,ackn,3617, , , , , 
381,add, ,9, ,buy,4962,65
381,ackn,3618, , , , , 
382,add, ,0, ,sell,5015,42
382,ackn,3619, , , , , 
382,fill,2887, ,1412, , ,24
382,fill,3000, ,1413, , ,4
382,fill,3060, ,1414, , ,11
382,fill,3090, ,1415, , ,3
382,fill,3619, ,1416, , ,42
382,add, ,1, ,sell,5047,4
382,ackn,3620, , , , , 
382,add, ,2, ,sell,5061,23
382,ackn,3621, , , , , 
382,add, ,3, ,buy,4988,14
382,ackn,3622, , , , , 
382,add, ,4, ,sell,5091,15
382,ackn,3623, , , , , 
382,add, ,5, ,sell,5059,14
382,ackn,3624, , , , , 
382,add, ,6, ,buy,4976,34
382,ackn,3625, , , , , 
382,add, ,7, ,buy,4976,58
382,ackn,3626, , , , , 
382,add, ,8, ,sell,5015,16
382,ackn,3627, , , , , 
382,fill,3090, ,1417, , ,5
382,fill,3357, ,1418, , ,11
382,fill,3627, ,1419, , ,16
382,add, ,9, ,sell,5104,2
382,ackn,3628, , , , , 
383,add, ,0, ,sell,5087,25
383,ackn,3629, , , , , 
383,cancel,2159, , , , ,0
383,add, ,2, ,sell,5040,18
383,ackn,3630, , , , , 
383,add, ,3, ,sell,5046,23
383,ackn,3631, , , , , 
383,add, ,4, ,sell,5017,26
383,ackn,3632, , , , , 
383,fill,3357, ,1420, , ,15
383,fill,3362, ,1421, , ,10
383,fill,3220, ,1422, , ,1
383,fill,3632, ,1423, , ,26
383,add, ,5, ,sell,5034,12
383,ackn,3633, , , , , 
383,add, ,6, ,buy,4990,36
383,ackn,3634, , , , , 
